random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
443225,"EDMUND. So Harker came in person to rebuke Shaughnessy. {He chuckles.) A very bonehead play! If I needted any further proof that our ruhng plutocrats, especially the ones who inherited their boodle, are not mental giants, that would clinrh It. ","TYRONE {with appreaation, before he thinks). Yes, he’d be no match for Shaughnessy. {Then he growls ) Keep your damned anarchist remarks to yourself. I won’t have them m my house. {But he is full of eager anUapaUon ) What happened? ",EDMUND. Harker had as much chance as I would with ,Jack Johnson Shaughnessy got a few dnnks under his belt and was waiting at the gate to welcome him. He told me he never gave Harker a chance to open his mouth. ,TYRONE {hurriedly). We’ll play our game. Pretend not to notice and she’ll soon go up again. ,"He began by shouting that he was no slave Standard Oil could trample on. He was a King of Ireland, if he had his rights, and scum was scum to him, no matter how much money it had stolen from the poor. ",2
4845,"TYRONE {with appreaation, before he thinks). Yes, he’d be no match for Shaughnessy. {Then he growls ) Keep your damned anarchist remarks to yourself. I won’t have them m my house. {But he is full of eager anUapaUon ) What happened? ",EDMUND. Harker had as much chance as I would with ,Jack Johnson Shaughnessy got a few dnnks under his belt and was waiting at the gate to welcome him. He told me he never gave Harker a chance to open his mouth. ,"He began by shouting that he was no slave Standard Oil could trample on. He was a King of Ireland, if he had his rights, and scum was scum to him, no matter how much money it had stolen from the poor. ","MARY. Oh, Lord! {But she carCt help laughing^ ","IS threequarters empty. There is a fresh full bottle on the table, which he has brought from the cellar so there will be an ample reserve at hand. He is drunk and shows it by the owlish, deliberate manner in which he peers at each card to make certain of its identity, and then plays it as if he wasn't certain of his am Hu eyes have a misted, oily look and his mouth u slack. But despite all the whiskey in him, he has not escaped, and he looks as he appeared at the close of the preceding act, a sad, defeated old man, possessed by hopeless resignation. ",1
760689,EDMUND. Harker had as much chance as I would with ,Jack Johnson Shaughnessy got a few dnnks under his belt and was waiting at the gate to welcome him. He told me he never gave Harker a chance to open his mouth. ,"He began by shouting that he was no slave Standard Oil could trample on. He was a King of Ireland, if he had his rights, and scum was scum to him, no matter how much money it had stolen from the poor. ","MARY. Oh, Lord! {But she carCt help laughing^ ","EDMUND Then he accused Harker of making his foreman break down the fence to entice the pigs into the ice pond m order to destroy them. The poor pigs, Shaughnessy yeUed, had caught their death of cold. Many of them were dymg of pneumonia, and several others had been taken down with cholera from dnnkmg the poisoned water. He told Harker he was hinng a lawyer to sue him for damages. And he wound up by saying that he had to put up with poison ivy, ticks, potato bugs, snakes and skunks on his farm, but he was an honest man who drew the hne somewhere, and he’d be damned if he’d stand for a Standard Oil thief trespassing. So would Harker kindly remove his dirty feet from the premises before he sicked the dog on him. And Harker did! ","JAMEE (mth a dtfenswe air of weary indifference again). All right. I did put Edmund wise to thmgs, but not until I saw he’d started to raise hell, and knew he’d laugh at me if I tned the good advice, older brother stuff. All I did was make a pal of him and be absolutely frank so he’d learn, from my mistakes that — {He shrugs fas shoulders — ",1
20989,Jack Johnson Shaughnessy got a few dnnks under his belt and was waiting at the gate to welcome him. He told me he never gave Harker a chance to open his mouth. ,"He began by shouting that he was no slave Standard Oil could trample on. He was a King of Ireland, if he had his rights, and scum was scum to him, no matter how much money it had stolen from the poor. ","MARY. Oh, Lord! {But she carCt help laughing^ ","EDMUND Then he accused Harker of making his foreman break down the fence to entice the pigs into the ice pond m order to destroy them. The poor pigs, Shaughnessy yeUed, had caught their death of cold. Many of them were dymg of pneumonia, and several others had been taken down with cholera from dnnkmg the poisoned water. He told Harker he was hinng a lawyer to sue him for damages. And he wound up by saying that he had to put up with poison ivy, ticks, potato bugs, snakes and skunks on his farm, but he was an honest man who drew the hne somewhere, and he’d be damned if he’d stand for a Standard Oil thief trespassing. So would Harker kindly remove his dirty feet from the premises before he sicked the dog on him. And Harker did! ",{He and fame laugh.) ,"JAMIE {stung) . That’s a he ' I won’t stand for that, Papa! ",1
29693,"He began by shouting that he was no slave Standard Oil could trample on. He was a King of Ireland, if he had his rights, and scum was scum to him, no matter how much money it had stolen from the poor. ","MARY. Oh, Lord! {But she carCt help laughing^ ","EDMUND Then he accused Harker of making his foreman break down the fence to entice the pigs into the ice pond m order to destroy them. The poor pigs, Shaughnessy yeUed, had caught their death of cold. Many of them were dymg of pneumonia, and several others had been taken down with cholera from dnnkmg the poisoned water. He told Harker he was hinng a lawyer to sue him for damages. And he wound up by saying that he had to put up with poison ivy, ticks, potato bugs, snakes and skunks on his farm, but he was an honest man who drew the hne somewhere, and he’d be damned if he’d stand for a Standard Oil thief trespassing. So would Harker kindly remove his dirty feet from the premises before he sicked the dog on him. And Harker did! ",{He and fame laugh.) ,"The past is the present, isn’t iP It’s the future, too. We all try to he out of that but life won’t let us. {Going on) I blame only myself. I swore after Eugene died I would never have another baby. I was to blame for his death. ","^jiARY {shocked but giggling). Heavens, what a terrible tongue that man has! ",2
800322,"MARY. Oh, Lord! {But she carCt help laughing^ ","EDMUND Then he accused Harker of making his foreman break down the fence to entice the pigs into the ice pond m order to destroy them. The poor pigs, Shaughnessy yeUed, had caught their death of cold. Many of them were dymg of pneumonia, and several others had been taken down with cholera from dnnkmg the poisoned water. He told Harker he was hinng a lawyer to sue him for damages. And he wound up by saying that he had to put up with poison ivy, ticks, potato bugs, snakes and skunks on his farm, but he was an honest man who drew the hne somewhere, and he’d be damned if he’d stand for a Standard Oil thief trespassing. So would Harker kindly remove his dirty feet from the premises before he sicked the dog on him. And Harker did! ",{He and fame laugh.) ,"^jiARY {shocked but giggling). Heavens, what a terrible tongue that man has! ","TYRONE {admiringly before he thinks). The damned old scoundrel! By God, you can’t beat him! {He laughs — then stops abruptly and scowls.) The dirty blackguard' He’ll get me m senous trouble yet. I hope you told him I’d be mad as hell — ","James. You shouldn’t have bought a secondhand automobile. You were swindled again as you always are, because you insist on secondhand bargains in everything. ",1
379648,"EDMUND Then he accused Harker of making his foreman break down the fence to entice the pigs into the ice pond m order to destroy them. The poor pigs, Shaughnessy yeUed, had caught their death of cold. Many of them were dymg of pneumonia, and several others had been taken down with cholera from dnnkmg the poisoned water. He told Harker he was hinng a lawyer to sue him for damages. And he wound up by saying that he had to put up with poison ivy, ticks, potato bugs, snakes and skunks on his farm, but he was an honest man who drew the hne somewhere, and he’d be damned if he’d stand for a Standard Oil thief trespassing. So would Harker kindly remove his dirty feet from the premises before he sicked the dog on him. And Harker did! ",{He and fame laugh.) ,"^jiARY {shocked but giggling). Heavens, what a terrible tongue that man has! ","TYRONE {admiringly before he thinks). The damned old scoundrel! By God, you can’t beat him! {He laughs — then stops abruptly and scowls.) The dirty blackguard' He’ll get me m senous trouble yet. I hope you told him I’d be mad as hell — ","EDMUND. I told him you’d be tickled to death over the great Insh victory, and so you are. Stop fakmg, Papa. ",Dante Gabnel Rossetti who was a dope fiend! {He starts and looks guilty.) ,1
740019,{He and fame laugh.) ,"^jiARY {shocked but giggling). Heavens, what a terrible tongue that man has! ","TYRONE {admiringly before he thinks). The damned old scoundrel! By God, you can’t beat him! {He laughs — then stops abruptly and scowls.) The dirty blackguard' He’ll get me m senous trouble yet. I hope you told him I’d be mad as hell — ","EDMUND. I told him you’d be tickled to death over the great Insh victory, and so you are. Stop fakmg, Papa. ","TYRONE Well, I’m not tickled to death. ","MARY {ignoring this). Good heavens, arc they going to stay in the diningroom all day^ {She goes to the back parlour doorway and calls.) Jamie » Edmund! Come in the hvingroom and give Cathleen a chance to clear the table. ",1
660012,"^jiARY {shocked but giggling). Heavens, what a terrible tongue that man has! ","TYRONE {admiringly before he thinks). The damned old scoundrel! By God, you can’t beat him! {He laughs — then stops abruptly and scowls.) The dirty blackguard' He’ll get me m senous trouble yet. I hope you told him I’d be mad as hell — ","EDMUND. I told him you’d be tickled to death over the great Insh victory, and so you are. Stop fakmg, Papa. ","TYRONE Well, I’m not tickled to death. ","MARY (teastngly). You are, too, James. You’re simply dehghted! ",{She lets him take ity regarding him from somewhere far away within herself without recognition^ without either affection or animosity.) ,1
316609,"TYRONE {admiringly before he thinks). The damned old scoundrel! By God, you can’t beat him! {He laughs — then stops abruptly and scowls.) The dirty blackguard' He’ll get me m senous trouble yet. I hope you told him I’d be mad as hell — ","EDMUND. I told him you’d be tickled to death over the great Insh victory, and so you are. Stop fakmg, Papa. ","TYRONE Well, I’m not tickled to death. ","MARY (teastngly). You are, too, James. You’re simply dehghted! ","TYRONE. No, Mary, a joke is a joke, but — ","TYRONE. Shut up, both of you' There’s htde choice between the philosophy you learned from Broadway loafers, and the one Edmund got fitim his books They’re both rotten to the core. You’ve both flouted the faith you were bom and brought up m — the one tme faith of the ",1
