random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
395382,of fifty-five who had once been a school teacher. The labors of a,"farmer’s wife have bent but not broken her, and she retains a certain",refinement of movement and expression foreign to the_ MAYO _part of the,family. Whatever of resemblance_ ROBERT _has to his parents may be,me not to go.,"traced to her. Her brother, the_ CAPTAIN, _is short and stocky, with a",2
485917,"farmer’s wife have bent but not broken her, and she retains a certain",refinement of movement and expression foreign to the_ MAYO _part of the,family. Whatever of resemblance_ ROBERT _has to his parents may be,"traced to her. Her brother, the_ CAPTAIN, _is short and stocky, with a","lighted lantern on the floor. He remains standing by the door, his arms","weather-beaten, jovial face and a white mustache--a typical old salt,",2
264703,refinement of movement and expression foreign to the_ MAYO _part of the,family. Whatever of resemblance_ ROBERT _has to his parents may be,"traced to her. Her brother, the_ CAPTAIN, _is short and stocky, with a","weather-beaten, jovial face and a white mustache--a typical old salt,",shoves her toward the door_) Come on! (_Opening the door_) Let’s hope to,loud of voice and given to gesture. He is fifty-eight years old._,2
256473,family. Whatever of resemblance_ ROBERT _has to his parents may be,"traced to her. Her brother, the_ CAPTAIN, _is short and stocky, with a","weather-beaten, jovial face and a white mustache--a typical old salt,",loud of voice and given to gesture. He is fifty-eight years old._,"JAMES MAYO _sits in front of the table. He wears spectacles, and a farm",(_He gathers her up in his arms carefully and carries her into the,1
861383,"traced to her. Her brother, the_ CAPTAIN, _is short and stocky, with a","weather-beaten, jovial face and a white mustache--a typical old salt,",loud of voice and given to gesture. He is fifty-eight years old._,"JAMES MAYO _sits in front of the table. He wears spectacles, and a farm",RUTH. (_dully_) I s’pose so. (_They are interrupted by the sound of a,journal which he has been reading lies in his lap._ THE CAPTAIN _leans,2
742763,"weather-beaten, jovial face and a white mustache--a typical old salt,",loud of voice and given to gesture. He is fifty-eight years old._,"JAMES MAYO _sits in front of the table. He wears spectacles, and a farm",journal which he has been reading lies in his lap._ THE CAPTAIN _leans,that one--your last night.,"forward from a chair in the rear, his hands on the table in front of",2
919786,loud of voice and given to gesture. He is fifty-eight years old._,"JAMES MAYO _sits in front of the table. He wears spectacles, and a farm",journal which he has been reading lies in his lap._ THE CAPTAIN _leans,"forward from a chair in the rear, his hands on the table in front of","him_. ANDREW _is tilted back on the straight-backed chair to the left,",brain is muddled. But part of what I mean is that your gambling with the,1
760993,"JAMES MAYO _sits in front of the table. He wears spectacles, and a farm",journal which he has been reading lies in his lap._ THE CAPTAIN _leans,"forward from a chair in the rear, his hands on the table in front of","him_. ANDREW _is tilted back on the straight-backed chair to the left,","far side. From the center of this an old, gnarled apple tree, just","his chin sank forward on his chest, staring at the carpet, preoccupied",2
457108,journal which he has been reading lies in his lap._ THE CAPTAIN _leans,"forward from a chair in the rear, his hands on the table in front of","him_. ANDREW _is tilted back on the straight-backed chair to the left,","his chin sank forward on his chest, staring at the carpet, preoccupied",and frowning_.,You ought to have been there. I remember thinking about you at the worst,1
186300,"forward from a chair in the rear, his hands on the table in front of","him_. ANDREW _is tilted back on the straight-backed chair to the left,","his chin sank forward on his chest, staring at the carpet, preoccupied",and frowning_.,some sea episode. The others are pretending an interest which is belied,(_He is answering_ ROBERT’S _questions with great reluctance_).,1
236056,"him_. ANDREW _is tilted back on the straight-backed chair to the left,","his chin sank forward on his chest, staring at the carpet, preoccupied",and frowning_.,some sea episode. The others are pretending an interest which is belied,not boasting of. I took to speculating.,by the absent-minded expressions on their faces._,2
49855,"his chin sank forward on his chest, staring at the carpet, preoccupied",and frowning_.,some sea episode. The others are pretending an interest which is belied,by the absent-minded expressions on their faces._,"THE CAPTAIN. (_chuckling_) And that mission woman, she hails me on the",trip! (_He springs to his feet and instinctively goes to the window and,1
407016,and frowning_.,some sea episode. The others are pretending an interest which is belied,by the absent-minded expressions on their faces._,"THE CAPTAIN. (_chuckling_) And that mission woman, she hails me on the","dock as I was acomin’ ashore, and she says--with her silly face all","I’m fine now--only very weak. It’s the turning point, I guess. From now",1
356483,some sea episode. The others are pretending an interest which is belied,by the absent-minded expressions on their faces._,"THE CAPTAIN. (_chuckling_) And that mission woman, she hails me on the","dock as I was acomin’ ashore, and she says--with her silly face all",RUTH. You’re going away again?,"screwed up serious as judgment--“Captain,” she says, “would you be so",2
767697,by the absent-minded expressions on their faces._,"THE CAPTAIN. (_chuckling_) And that mission woman, she hails me on the","dock as I was acomin’ ashore, and she says--with her silly face all","screwed up serious as judgment--“Captain,” she says, “would you be so",kind as to tell me where the sea-gulls sleeps at nights?” Blow me if,cider?” (_Very much ruffled_) That’s like they talks; and I ain’t goin’,1
703482,"THE CAPTAIN. (_chuckling_) And that mission woman, she hails me on the","dock as I was acomin’ ashore, and she says--with her silly face all","screwed up serious as judgment--“Captain,” she says, “would you be so",kind as to tell me where the sea-gulls sleeps at nights?” Blow me if,ROBERT. (_his voice raised loudly_) And now--I’m finding out what you’re,them warn’t her exact words! (_He slaps the table with the palm of his,2
953481,"dock as I was acomin’ ashore, and she says--with her silly face all","screwed up serious as judgment--“Captain,” she says, “would you be so",kind as to tell me where the sea-gulls sleeps at nights?” Blow me if,them warn’t her exact words! (_He slaps the table with the palm of his,"ROBERT. But you did like some of the places, judging from your",hands and laughs loudly. The others force smiles_) Ain’t that just like,2
992492,"screwed up serious as judgment--“Captain,” she says, “would you be so",kind as to tell me where the sea-gulls sleeps at nights?” Blow me if,them warn’t her exact words! (_He slaps the table with the palm of his,hands and laughs loudly. The others force smiles_) Ain’t that just like,"the farm, and do my share. I’ll prove to you, Pa, that I’m as good a","a fool woman’s question? And I looks at her serious as I could, “Ma’m,”",2
443918,kind as to tell me where the sea-gulls sleeps at nights?” Blow me if,them warn’t her exact words! (_He slaps the table with the palm of his,hands and laughs loudly. The others force smiles_) Ain’t that just like,"a fool woman’s question? And I looks at her serious as I could, “Ma’m,”",ANDREW. (_half-sitting on the side of the boulder_) Yes. It’s great.,"says I, “I couldn’t rightly answer that question. I ain’t never seed a",2
79750,them warn’t her exact words! (_He slaps the table with the palm of his,hands and laughs loudly. The others force smiles_) Ain’t that just like,"a fool woman’s question? And I looks at her serious as I could, “Ma’m,”","says I, “I couldn’t rightly answer that question. I ain’t never seed a","sea-gull in his bunk yet. The next time I hears one snorin’,” I says,",you do things!,1
165897,hands and laughs loudly. The others force smiles_) Ain’t that just like,"a fool woman’s question? And I looks at her serious as I could, “Ma’m,”","says I, “I couldn’t rightly answer that question. I ain’t never seed a","sea-gull in his bunk yet. The next time I hears one snorin’,” I says,","“I’ll make a note of where he’s turned in, and write you a letter ’bout","ROBERT _is discovered sitting on the boulder, his chin resting on his",1
360263,"a fool woman’s question? And I looks at her serious as I could, “Ma’m,”","says I, “I couldn’t rightly answer that question. I ain’t never seed a","sea-gull in his bunk yet. The next time I hears one snorin’,” I says,","“I’ll make a note of where he’s turned in, and write you a letter ’bout",action of the scene progresses._,it.” And then she calls me a fool real spiteful and tacks away from me,2
282953,"says I, “I couldn’t rightly answer that question. I ain’t never seed a","sea-gull in his bunk yet. The next time I hears one snorin’,” I says,","“I’ll make a note of where he’s turned in, and write you a letter ’bout",it.” And then she calls me a fool real spiteful and tacks away from me,quick. (_He laughs again uproariously_) So I got rid of her that way.,"ROBERT. (_with feeling_) It’s just as hard for me, Andy--believe that! I",1
297068,"sea-gull in his bunk yet. The next time I hears one snorin’,” I says,","“I’ll make a note of where he’s turned in, and write you a letter ’bout",it.” And then she calls me a fool real spiteful and tacks away from me,quick. (_He laughs again uproariously_) So I got rid of her that way.,(_The others smile but immediately relapse into expressions of gloom,ROBERT. (_hurt by the insinuation he feels in_ ANDREW’S _tone_) Andy!,1
